ID,Temperature,value,Site,Date,Year,Region,Island,Locale,Chondria_cover,Category,Lat,Long,X,Y,Depth_m,Visual_presence,PlateID,Plate,Threshold,E,Gradient_temp
CT1383,86,15.68912292,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,88,16.69712938,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,71.5,29.74439491,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,80,20.98448948,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,89,17.07344979,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,78,23.33064646,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,94.5,18.46139331,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,83.5,19.19817081,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,74.5,24.18453545,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,67.5,26.58197791,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,85.5,16.52072133,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,83,19.04971105,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,88.5,16.77250291,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,80.5,20.17214351,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,77.5,23.51762482,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,70,29.79442363,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,70.5,30.68033539,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,73,27.0691396,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1383,75,23.11806281,KAP04,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,25.96734,-173.91605,-19360246.13,2995036.425,3.1,0,E6,12,1765,1.973,54.7
CT1387,92,12.45553128,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,86.5,16.50369738,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,71,32.50083414,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,78.5,22.98944049,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,84.5,17.89866519,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,66,34.72472248,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,84,18.49424601,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,76,22.42090552,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,79,24.17429606,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,65,17.36236124,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,87.5,16.52235782,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,79.5,24.82537848,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,68,34.63510495,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,87,16.72589469,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,72.5,30.54486872,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,81.5,22.02482884,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,89.5,15.60255056,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,73.5,29.0110141,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,91.5,12.69298041,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,92.5,12.66686013,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,95,3.627655861,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,85,17.27466068,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,65.5,37.61844936,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,81,23.70202836,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,85.5,17.00359374,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,93,13.14379754,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,82,20.51212212,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,66.5,34.72472248,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,82.5,20.11491631,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,70.5,32.94340223,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,94.5,10.9282899,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,72,31.60519064,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,78,21.69970533,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,77.5,21.72869665,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,77,21.95919644,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,90,14.68353139,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,88,16.16538932,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,74.5,26.22978366,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,71.5,32.09110231,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,75.5,23.96235563,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,68.5,34.42193364,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,67.5,34.74352402,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,89,16.04012965,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,74,27.89676419,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,76.5,21.70290858,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,69.5,33.21659577,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,83.5,18.94961379,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,90.5,14.04625407,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,86,16.65530254,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,80,24.97586524,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,73,29.73258837,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,83,19.64581312,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,69,33.710254,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,70,33.10940868,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,67,34.72472248,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,94,12.44634178,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,88.5,16.05696589,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,91,13.43136667,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,93.5,12.4239535,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,75,25.1145977,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1387,80.5,24.720667,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E10,12,1765,1.973,54.7
CT1388,84,16.77719572,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,68.5,30.88865835,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,71,20.76892276,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,81.5,18.44845964,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,94.5,11.62292271,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,95,4.676434435,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,79,21.16059187,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,87,14.81980891,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,85,15.05649036,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,92.5,12.82720305,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,78.5,21.05825197,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,68,30.18834787,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,89,14.80780118,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,65,15.02004465,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,92,13.13252609,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,86.5,14.39167062,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,91.5,13.31466432,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,66,30.0400893,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,77,21.18352436,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,93,12.6699152,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,90,14.10808135,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,71.5,19.53819592,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,69,30.61126928,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,76,21.85441933,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,87.5,14.85566118,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,78,20.82178576,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,74.5,25.76466098,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,85.5,14.83920323,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,89.5,14.32569999,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,88,14.22265344,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,86,14.45219564,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,74,26.75750602,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,82,18.45643865,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,83.5,17.34286125,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,73.5,26.26853306,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,94,12.00992336,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,67.5,30.00691876,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,72,20.50963563,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,69.5,28.63082179,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,82.5,18.25543882,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,72.5,22.20713536,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,80,20.04162038,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,70.5,23.71602343,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,79.5,20.4012424,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,88.5,14.42025112,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,81,19.2115491,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,77.5,21.17904556,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,80.5,19.91437041,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,66.5,30.0400893,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,84.5,15.86155345,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,65.5,32.54343008,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,93.5,12.06448958,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,83,17.69414549,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,76.5,21.07075836,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,90.5,14.45846859,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,67,30.0400893,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,70,26.3415669,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,75.5,23.22138898,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,73,24.29587852,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,75,24.44127742,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1388,91,13.99327132,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E11,12,1765,1.973,54.7
CT1389,68,27.79833038,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E12,12,1765,1.973,54.7
CT1389,94.5,15.69788982,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E12,12,1765,1.973,54.7
CT1389,92,13.77736899,KAP05,7/9/2023,2023,PMNM,Kapou,Kapou,0,Absent,26.06117,-173.95456,-19364533.04,3006659.084,4.9,0,E12,12,1765,1.973,54.7
