"","S_25","S_26","S_27","S_28","S_29","S_30","S_31","S_32","S_33","S_34","S_35","S_36","S_37","S_38","S_39","S_40","S_41","S_42","S_43","S_44","S_45","S_46","S_47","S_48"
"ENSG00000198830.11",13150.3019263093,13114.7382208904,11691.6743366388,13161.8756509671,8625.58736347033,8508.96961661036,8683.72867951078,8115.72972482976,6748.62151560218,6671.30855239089,6702.41210910317,9261.2823062551,6490.87280129125,6637.68325063568,6467.24200263744,6817.95319462815,6311.93782022645,6256.78901922375,5757.89420646619,6089.02587207174,5872.71344298277,5300.52113983623,6029.43083101592,5789.77187549655
"ENSG00000117676.14",9407.17844284789,8731.8901482835,9603.17208934656,8780.81394607264,8778.02657461305,8683.53379639692,8702.6975050926,8561.49792539984,8980.4017366666,6268.05298472101,7152.75904072271,7904.05057842383,9408.58615921908,8960.32920642276,8863.77583278693,7673.14471664655,8405.03896938337,9030.65105947798,8771.81061795485,8899.17973410733,9015.85584908623,9110.39640440815,9342.69087990428,8424.18255292182
"ENSG00000260063.1",26.9289459241829,23.8630566566618,12.3070256175145,21.6810220890683,18.9519019258519,31.4380987293334,30.9491364756075,26.6258462768253,29.218531966188,27.0641320583809,20.4703150736152,31.1336310326886,40.3539567525643,27.1590967701951,25.4950407462711,27.2065171373829,25.8824335648437,30.2534373851859,28.6660477710943,36.6354414529179,21.7124968842673,46.6581007907879,30.2447177607595,28.3685927084464
"ENSG00000117713.20",3561.60244056508,3391.53692732806,4045.31932047701,3580.35913050165,3634.64519108403,3219.09584620621,3592.09654965277,3185.6536722821,3417.70887145675,2590.03743798705,3367.90552211164,2032.44235085271,3624.51902468486,3504.60984722597,3773.26603044813,2899.30784294044,2839.19042974351,3260.75329817207,3219.35642051484,3023.50143284964,3135.90490714203,3085.06580228744,3427.40946753381,2598.30519579634
"ENSG00000060642.11",308.18682557676,326.128440974378,333.520394234643,313.253388114469,355.966157911653,374.775229589158,367.396200742696,370.185153074572,393.590812956297,397.842741258199,419.102766507175,484.517132946217,425.550816663405,428.027365098275,439.48594048334,429.862970770649,382.609887480298,417.87560388288,402.120947900073,410.532446869463,438.385651377587,489.105608289639,459.524582752184,439.713186980918
"ENSG00000204160.12",997.368367562329,938.613561828697,1017.79101856845,924.807735316463,939.355138933529,848.828665692001,874.562695246199,950.800381562763,912.649439649754,560.227533608484,814.503062929111,904.821151887514,924.472463786018,909.286559866131,916.607417306414,839.774495640552,860.872246830671,850.877926458353,777.168406238556,957.909042695413,930.535580754313,773.076463102537,906.365896765986,758.215114207566
"ENSG00000142751.15",820.834166503797,793.446633834005,865.183900911269,875.464719527549,872.611484325094,843.864755366316,830.63488863566,844.296996455462,918.66501976044,675.250094856603,763.86596774701,1020.59934229032,900.015520299615,923.409290186633,936.032210255954,782.640809652048,820.360611685698,884.913043516687,888.647480903923,879.25059487003,934.671294446554,884.895014997701,941.488794810739,903.926522210041
"ENSG00000198746.13",328.134192928006,300.276796262994,369.210768525435,322.972466981982,308.998400964977,342.509812472211,276.54550979817,311.780070918955,349.763015007015,201.627783834938,160.530365577298,416.412315062211,388.865401433801,290.059153505684,333.863628820217,304.712991938688,347.724868327683,366.822928295379,352.75164340541,342.649128883174,366.010661763363,340.282355767298,290.739544926011,385.554964537521
"ENSG00000090273.14",2137.36041168607,2037.3084620625,2223.87952908487,1986.43019622946,1947.92591968321,1945.85284766821,1965.76934582165,1929.94440593634,2033.26607741179,809.217548545588,1237.91536945178,2349.61621699822,1801.25388777355,1729.49128232602,1944.90739407268,1542.60952168961,1990.69673809602,1978.76388897481,1907.88473498727,2009.56171499094,2144.36754942716,1962.05358325399,2125.91096776435,1941.95911904183
"ENSG00000253368.4",780.939431801304,690.04005498847,854.107577855506,696.035571204225,510.877356262095,586.568736818351,480.210794992491,593.498702493107,523.355469629661,357.246543170628,378.162136359944,539.000987253422,427.996511012045,413.904634777773,360.572719125834,330.105741266912,334.220989946025,398.967205517139,464.230718070777,384.672135255638,344.298164879096,345.913505862738,412.694052025847,363.633779262812
"ENSG00000090020.11",1375.37097886845,1399.96599052416,1593.75981746813,1385.34254934633,1579.59982573296,1547.91270322586,1604.36330052585,1569.20713379871,1797.7990845078,1249.00969449428,1441.54113518406,1329.98980067767,1954.10978456357,2011.94588873605,2021.3925163115,1643.27363509793,1760.00548240937,1978.76388897481,1954.06892306293,1888.88026079309,2022.36399550604,1851.03948137246,1903.46594681425,1592.50963613324
"ENSG00000142784.16",2610.11301791062,2466.84348188241,2659.54823594488,2692.1848463012,2326.13996246434,2289.18997852804,2244.31157410212,2227.98210458339,2304.82655097989,1621.14151029701,1887.5785267881,2025.6318690643,2267.15866118952,2464.95962286291,2378.32308675929,1923.50076161297,2305.78723366803,2420.27499081487,2301.24661273507,2159.33601975434,2424.56215207651,2269.35348846229,2383.47888675921,2012.88060081294
"ENSG00000186501.14",666.242069531636,688.051466933749,755.65137291539,684.073627982671,744.89214525957,811.599338249369,778.720208095931,765.27835589198,838.743741147043,523.69095532967,659.359622371185,755.963478512471,764.279483950081,785.441078594042,818.269402999368,771.758202797094,824.861904479584,756.335934629647,842.463292828271,785.506965269917,829.210595294399,859.957064575039,785.387025722948,853.636744226886
"ENSG00000142765.18",41.8894714376178,46.7318192859627,46.7666973465551,41.119179824095,40.3757910594236,44.6751929311579,34.942573440202,50.6749977526676,52.4214838216902,20.2980990437857,17.2381600619918,55.4567802769767,37.908262403924,34.7636438658497,31.5652885430023,38.089123992336,51.7648671296874,39.7076365680565,39.0176761328783,49.5655972598301,51.6964211530174,39.4180506680794,45.8548946695386,45.1318520361647
"ENSG00000142733.17",440.83681846255,414.620609409499,429.515194051256,403.715583727478,379.038038517038,402.076736380421,397.346977977154,394.234304550414,365.23164957735,209.747023452452,253.185475910504,292.850716901228,339.951514460996,342.204619304458,366.642966922566,306.526759747847,315.09049557201,328.060711645609,386.19536580502,304.936174446346,324.653524840949,331.433405617321,281.958820414822,275.949038163978
"ENSG00000181773.7",73.8052591996124,73.5777580247072,62.7658306493239,71.7716593293294,60.9756844570887,57.0849687453685,57.9048359866205,73.8652509615155,85.9368587240823,89.3116357926569,52.7918651898498,70.0506698235495,69.7022889362474,64.0954683776604,44.919833695811,88.8746226487841,49.5142207327445,56.7251950972235,79.6279104752619,58.185701131105,88.9178443831899,80.4450013634274,54.6356191807268,46.4213335229122
"ENSG00000158195.11",8704.03374371645,8697.08985732587,8618.6100399454,8599.88955484662,7903.76709881615,7553.41687891615,7987.87228843018,7735.23779255126,7893.30047380696,6845.87220416744,7413.48621166034,6803.67130661224,8427.86272541433,8547.5109355158,8313.81138240308,7088.20459819282,7565.54786332366,8017.16090707426,7750.98080566199,7900.32519802336,8010.87742187157,7359.91317473997,8308.51665969767,7054.75321399591
"ENSG00000126705.15",1098.10257268612,1040.03155261951,1079.32614665602,1019.00803818621,1086.0263799249,1003.53720417583,959.423230743833,1008.34656545139,996.008192612114,579.172426049351,794.032747855496,790.015887454474,1041.86579252075,967.950208889753,1047.72476971581,882.398039155785,798.97947091474,887.749303271548,941.201901817596,979.4593023736,929.501652331252,851.912564438696,886.853175630012,802.057484756983
"ENSG00000000938.13",1325.50256049034,1188.18136269629,1350.08071024134,1170.77519280969,1491.43228199095,1748.95107141607,1574.41252329139,1637.91899515826,1777.17423841402,1005.43250596885,1130.17686906434,1611.16540594164,1779.24263863579,1638.23671717817,1794.36524871375,1729.42760603297,1845.5300454932,1871.93143820838,1894.34799020648,1861.94243619536,1935.51400796897,1835.75493111341,1867.3674127127,1882.64297065144
"ENSG00000235912.1",11.968420410748,22.8687626293009,20.9219435497746,18.6905362836795,21.4238891335717,23.992233240807,22.9622625464185,13.7423722719099,15.4686345703348,43.3026112934094,22.6250850813642,31.1336310326886,23.2340963120825,16.2954580621171,14.5685947121549,34.4615883740183,21.3811407709578,24.5809178754635,27.073489561589,20.4727466942777,31.0178526918104,19.3068003272226,28.2934456471621,29.6580741951939
"ENSG00000126709.15",6777.11805758603,6126.83979659792,9126.89019794875,5232.60253797892,7259.40243333718,6451.42878661425,6299.64681164785,6537.93360836111,7622.5993688261,7016.37623613524,5171.44801859753,9296.30764116688,8858.30493077502,8840.8291806339,7258.80231533119,6597.58040581535,8540.07775319995,8487.03460646292,7659.40870861544,7724.69058164614,11333.9233735875,8873.88810039968,10208.0800622847,9400.32003838972
"ENSG00000225886.3",3.98947347024932,4.97147013680454,2.4614051235029,3.7381072567359,3.29598294362642,5.79122871329825,8.98523317033766,7.73008440294929,11.1717916341307,6.76603301459522,4.30954001549794,3.89170387908608,8.55993022024091,16.2954580621171,12.1404955934624,8.16195514121486,23.6317871679008,17.0175585291671,16.721861199805,3.23253895172805,7.23749896142243,15.2845502590512,10.7319966247856,10.3158518939805
"ENSG00000009780.16",245.352618420333,245.590624758144,237.52559441803,275.124694095763,268.622609905553,255.641381772737,256.578324975198,264.540666234265,274.997947917063,412.728013890308,360.923976297953,353.172127027062,295.929016185471,311.78643092184,268.30495261552,272.065171373829,331.970343549082,293.080174668988,248.439080682817,285.540940735978,299.839242687501,291.210904935607,330.740623254757,291.422816004949
"ENSG00000117758.14",2472.47618318701,2344.54531651702,2236.18655470238,2520.97953394269,2603.00252972896,2534.07622126179,2663.62245538454,2528.59649803141,2794.66664570716,4366.79770761975,3672.80547820812,3310.86707513248,2906.70773335895,3039.64611052023,2925.85943802445,3232.13423592109,2907.83514485027,3008.32617998942,2980.47268908905,2883.42474494142,3187.60132829505,2853.38419836077,3024.47177607595,3043.17630872424
"ENSG00000117751.18",1178.88941045867,1114.60360467158,1089.17176715003,1169.27994990699,1076.13843109403,1122.67105199225,1086.21485436971,1104.54317135475,1157.56948701339,1082.56528233524,1180.81396424644,1133.45875478382,1114.01377580564,1089.62296242023,1089.00245473358,1149.92879100672,1180.46403519657,1115.59550357873,1095.6800481396,1129.233607137,1182.81411598104,1065.09181805178,1161.00690759044,1165.6912640198
"ENSG00000130775.16",1965.81305246535,1938.87335335377,2084.81013960695,1984.18733187542,1964.40583440134,2022.79345771632,2025.67090029057,1999.51516556288,2064.20334655246,1515.59139526933,1557.89871560251,1892.34101120561,2010.36075458229,2087.9913596926,2061.45615176992,1969.75184074652,2176.37506584381,2141.37611492019,2259.04382018318,2007.40668902312,2268.4389601944,2297.50923893949,2055.66517167485,2174.06578665639
"ENSG00000117748.10",964.455211432772,944.579325992863,946.410269986864,927.798221121852,1142.88208570246,1255.04199401049,1134.13609794484,1139.75800030152,1141.24148385581,1185.40898415708,1186.20088926581,1359.17757977081,1112.79092863132,1072.2411404873,1069.57766178404,1268.73058250662,1217.59970074613,1082.50580643868,1176.10423771962,1143.24127592782,1148.69447802005,1176.91036994694,1056.61384951298,1225.00741241018
"ENSG00000158156.9",349.078928646815,334.082793193265,402.439737692724,431.377577427323,399.637931914703,371.465956038702,388.361744806817,345.277103331735,366.950386751831,365.365782788142,371.697826336698,352.19920105729,359.517069250118,417.163726390197,348.432223532372,332.826392980651,345.47422193074,380.058807151398,335.233503100853,352.346745738358,371.180303878665,389.353806598989,397.083875117068,341.712593988104
"ENSG00000158161.16",970.439421638146,895.858918652178,911.950598257824,910.602927740866,980.554925728859,960.516648019895,966.411745431873,963.683855567679,1044.1328334976,1257.12893411179,1229.29628942079,948.602820527232,1060.20850013555,1071.15477661649,1139.99253622612,1024.77881217476,1084.81156332649,1057.92488856322,1106.82795560614,1178.79920439683,1057.70877679074,1014.41146719282,1107.34692446652,956.795263166691
"ENSG00000228589.3",84.776311242798,45.7375252586018,285.522994326336,127.095646729021,55.2077143057425,39.7112826054737,52.9130397808773,54.9694890876394,55.8589581706535,202.980990437857,38.7858601394815,68.1048178840064,220.112491377623,101.031839985126,91.0537169509683,145.101424732709,66.3940687098164,103.996191011576,102.720004513088,51.7206232276489,53.7642779991381,86.8806014725016,69.2701600327072,198.580148959124
"ENSG00000169403.12",102.72894185892,73.5777580247072,77.5342613903413,107.657488993994,172.21510880448,169.600269460877,180.703022647902,164.049568995924,206.248460937798,202.980990437857,209.01269075165,183.883008286817,238.455198992425,253.122781898218,233.097515394479,177.749245297568,225.064639694293,212.719481614588,262.772104568364,266.14570702561,262.617819457328,279.948604744727,300.495905493997,251.448889915774
"ENSG00000126698.11",2107.4393606592,2014.4396994332,1985.12323210509,2068.66855587765,2130.02897731857,2262.71579012439,2181.41494190975,2146.38676921892,2232.63958965166,2284.21274572735,2524.31306407792,3399.40333838169,2226.80470443696,2212.9232048355,2171.93466167043,2704.32780345586,2426.19681590448,2300.20666119241,2282.13591422101,2276.78493500046,2281.88002969419,2209.82418745335,2308.35491038571,2571.22608457464
"ENSG00000130770.18",693.171015455819,709.925935535689,786.418936959176,595.854296723703,744.068149523663,764.442190155369,670.897410051879,668.222851721617,783.744151563631,522.337748726751,472.972016700899,644.076991988746,593.080879545263,582.291034752983,587.599986723582,644.794456155974,768.595744556011,699.610739532423,759.650265933999,812.444789867651,925.365938639011,880.068314915896,696.604144554267,811.083855164216
"ENSG00000270605.1",20.9447357188089,10.93723430097,22.1526461115261,10.4667003188605,16.4799147181321,19.0283229151228,21.9639033052698,31.7792358787915,37.8122178385962,40.5961980875713,32.3215501162346,20.4314453652019,23.2340963120825,35.8500077366575,29.1371894243098,49.8786147518686,27.0077567633152,22.6900780388894,28.6660477710943,31.2478765333712,33.0857095379311,37.0047006271766,34.1472619879543,43.8423705494171
"ENSG00000130766.5",424.878924581552,435.500783984078,406.131845377978,432.125198878671,697.100392576987,625.452701036211,690.864594874851,669.940648255605,738.197616439867,483.094757242099,595.793907142591,540.946839192965,719.034138500236,682.236510867301,752.710726794671,632.098081491862,759.593158968239,820.624489073167,728.595380848646,746.71649784918,885.042730139657,750.551862720778,737.580858939812,714.372743658149
"ENSG00000130772.14",619.365756256207,552.827479212665,601.813552696459,614.544833007383,646.012656950778,634.553203299965,636.953195852826,640.738107177797,640.229597494413,496.626823271289,532.228191913996,924.279671282944,619.983517380306,619.227406360448,638.590068216124,634.818733205601,639.183576731792,686.374860676405,647.374912163879,701.460952524988,721.682039296123,643.560010907419,728.800134428624,723.399114065382
"ENSG00000204138.13",1150.96309616693,1028.10002429118,1124.86214144082,1199.93242941223,983.026912936579,961.343966407509,1088.21157285201,1022.94783599029,1055.30462513173,1230.06480205341,1220.67720938979,1112.05438344885,1019.85454338299,1164.58206950597,1166.70162653174,1021.15127655644,1079.18494733414,1029.56229101461,1030.38516154989,1157.24894471864,1104.23555582845,1034.52271753368,1203.93489408959,973.558522494409
"ENSG00000180198.16",1329.49203396059,1251.81618044738,1446.07551005795,1241.79923068767,1121.45819656889,1175.61942879954,1171.07538986734,1126.87452629661,1073.35136546379,795.685482516398,876.991393153831,1112.05438344885,1105.4538455854,1059.20477403761,1068.36361222469,1010.26866970148,1189.46662078434,1094.79626537641,1102.05028097762,1241.29495746357,1224.17125290345,1281.4888717194,1156.12872730645,1063.82222656674
"ENSG00000242125.3",279.263142917452,295.30532612619,270.754563585319,286.33901586597,306.526413757257,309.417076967649,270.555354351279,375.338542676538,342.028697721848,438.43893934577,393.245526414187,444.627168185585,260.466448130188,374.795535428692,314.438835870677,375.449936495884,344.348898732268,340.351170583341,391.769319538289,351.269232754448,361.874948071122,348.326855903641,317.081718459575,395.870816431501
"ENSG00000279443.1",29.9210510268699,31.8174088755491,27.0754563585319,38.8763154700534,32.9598294362642,33.9200538921755,38.9360104047965,30.9203376117972,44.6871665365228,44.6558178963285,36.6310901317325,39.8899647606323,39.1311095782441,23.9000051577717,31.5652885430023,31.74093666028,38.2609887480298,37.8167967314823,43.795350761394,45.2555453241927,31.0178526918104,31.3735505317367,39.0254422719477,39.9739260891744
"ENSG00000180098.9",334.11840313338,334.082793193265,332.289691672891,325.215331336024,324.654319947202,373.12059281393,348.427375160872,321.227951855893,357.497332292182,230.045122496237,255.340245918253,443.654242215813,331.391584240755,290.059153505684,290.157844683752,324.664437839436,327.469050755196,302.534373851859,362.306992662442,345.881667834902,326.72138168707,359.58915609452,317.081718459575,348.160001421842
"ENSG00000197989.14",282.255248020139,280.390915715776,257.216835406053,250.453186201306,466.381586523138,565.885777128,454.253454722626,480.983029516845,509.605572233808,312.590725274299,294.126106057735,495.219318613704,370.522693818999,385.65917413677,394.566106787529,573.150627694199,534.528519273946,415.039344128019,519.173976298708,464.40809606493,420.808868185561,551.048259339478,386.351878492282,781.425780969022
"ENSG00000120656.12",532.594708278284,559.787537404191,515.664373373857,559.220845607691,625.412763553113,622.970745873369,645.938429023163,679.388529192543,658.27633782647,611.649384519408,694.913327499043,932.063079041116,653.000391086949,739.813796020114,717.50328957363,655.677063010927,683.071181472179,751.608835038212,719.836310696367,702.538465508897,823.007024756037,771.467563075269,788.313933893344,833.005040438925
"ENSG00000188060.7",32.9131561295569,41.7603491491582,59.0737229640696,56.8192303023858,56.0317100416491,67.0127893967369,36.9392919224993,55.8283873546338,49.8433780599677,37.8897848817332,45.2501701627284,42.8087426699469,66.033747413287,49.972738057159,53.4181806112347,48.9717308472892,66.3940687098164,63.3431345252329,67.6837239039726,75.4259088736546,54.7982064221984,75.6183012816218,59.5137994647203,79.9478521783488
"ENSG00000162419.12",596.426283802273,572.713359759883,537.817019485383,586.882839307537,523.237292300694,469.916844164772,493.189465127423,548.8359926094,492.418200488992,585.938459063946,575.323592068975,583.755581862912,530.715673654936,606.191039910754,577.887590248812,469.765862572144,570.538861625033,547.398132688207,595.616770354959,642.197738409973,602.780270644183,573.572859721237,669.286334963903,527.397928079753
"ENSG00000198492.16",2732.78932712078,2806.89203923984,2721.08336403245,2903.76171703245,2676.33815022465,2716.08626653688,2661.62573690225,2637.6765779397,2576.38702454799,2928.33908871681,3040.3804809338,3171.73866145516,2811.32565376198,2720.25513250274,2834.80572107348,2794.10931000922,2894.33126646861,2815.46051665886,2732.03360840624,2748.73562195275,2731.63889372544,2623.31149446137,2832.27147288661,2769.80623353376
"ENSG00000159023.21",484.721026635292,432.517901901995,419.669573557244,447.077627905614,393.869961763357,330.100036658,299.507772344589,347.853798132718,298.200899772566,320.709964891813,367.3882863212,188.747638135675,376.6369296906,357.413713495767,367.857016481912,304.712991938688,348.850191526154,319.551932381026,310.548850853521,386.827161223457,338.094594340734,291.210904935607,417.572232309841,263.054223296503
"ENSG00000116350.17",1653.63675341834,1556.07015281982,1786.9801196631,1604.39563459105,1641.39950592596,1571.07761807905,1582.39939722058,1654.23806223115,1635.37842151929,1339.67453688985,1600.99411575749,1952.66242133144,1559.13014725816,1564.36397396324,1524.84624653888,1631.48414433839,1518.06099473801,1539.14362697133,1602.90983786702,1475.1152749719,1565.36763251337,1666.01597823658,1577.60350384349,1584.77274721275
"ENSG00000116353.16",286.244721490389,262.49362322328,303.983532752608,276.619936998457,243.078742092448,229.167193369088,278.542228280468,267.117361035248,256.091838997765,102.843701821847,141.137435507558,244.204418412652,220.112491377623,241.172779319332,227.027267597748,226.720976144857,178.926388556963,201.374442595143,211.810241864197,255.370577186516,225.396396227156,221.223753749425,219.518112779706,212.764445313348
"ENSG00000060656.20",74.8026275671747,70.5948759426245,110.76323055763,80.7431167454955,93.9355138933529,110.033345552667,100.834283356012,133.988129651121,105.702336230621,59.5410905284379,79.7264902867119,76.8611516119501,118.616175909053,119.500025788858,125.047104612663,111.54672026327,129.412167824218,110.614130439586,122.626982131903,102.363733471388,137.512480267026,132.734252249655,123.905779213434,139.264000568737
"ENSG00000186056.10",9.97368367562329,17.8972924924964,14.7684307410174,14.9524290269436,24.7198720771981,23.164914853193,29.9507772344589,32.6381341457859,28.3591633789472,20.2980990437857,31.2441651123601,8.75633372794368,20.7884019634422,27.1590967701951,23.0669416275786,42.6235435152332,31.509049557201,35.9259568949082,39.0176761328783,29.0928505655525,18.6107116150863,41.026950695348,23.4152653631686,32.237037168689
"ENSG00000162511.8",54347.5997168389,52345.6033644424,54827.7991260271,53499.0434369529,54392.7825229308,55928.377639484,57470.5497167208,54903.3539210809,55770.4432061677,67688.7474846135,62474.3242196698,49882.8873961556,56424.6143174794,57517.5351399192,57952.6557153929,53503.4297184726,55199.3535314223,58137.6524551444,55147.9019578521,54913.2941989723,59104.5183042448,56655.8055602346,56451.2778824292,51950.6301380858
"ENSG00000162512.16",3177.61561905358,2986.85925819217,3518.57862404739,2849.18535108411,3991.43534473159,3957.89116634555,3802.75034953513,3969.82779004796,4407.70148395818,2966.22887359854,3386.22106717751,2954.77617019611,4393.68989733222,4248.76909872932,4590.32138388815,3374.51500894006,4129.93613839028,4580.5595041008,4421.73786869129,4527.70955838709,4958.72071699743,4628.80537845161,4672.32107600894,3910.99734930535
"ENSG00000134644.16",2773.68143019084,2698.51399025751,2769.08076394076,2778.90893465747,2593.11458089808,2421.56092054628,2623.6880857386,2476.20370374476,2432.87247047877,3576.52505151503,3092.09496111977,2273.72799135604,2597.32739825595,2551.86873252753,2655.12638629023,2533.83362939493,2461.08183505709,2390.96697334797,2471.65034115213,2477.2023500076,2401.81572676919,2463.22594174815,2439.09014199673,2416.48830616493
"ENSG00000060688.13",1091.12099411319,1139.4609553556,1065.78841847675,1155.82276378274,1076.96242682993,928.251230902948,981.387134049103,1004.91097238341,1005.46124707176,837.634887206888,1010.58713363427,1180.15920133285,937.923782703539,1036.39113275064,895.968574797528,908.697672388588,984.657798662532,956.764957306503,948.368413760369,920.196088258586,935.705222869615,901.788465284021,1011.73459090024,883.29481842208
"ENSG00000121766.16",378.999979673685,354.962967767844,347.058122413909,401.472719373436,366.678102478439,356.574225061649,338.443782749385,354.724984268673,346.325540658052,368.07219599398,317.828576142973,479.652503097359,372.968388167639,323.736433500725,318.080984548716,399.935801919528,344.348898732268,331.842391318758,375.047458338484,309.246226381984,338.094594340734,340.282355767298,373.668609753899,314.633482766405
"ENSG00000121769.8",70.8131540969254,86.503580380399,95.994799816613,88.2193312589674,101.351475516512,106.724072002211,107.822798044052,113.374571243256,133.202131022328,78.4859829693045,85.1134153060844,119.669894281897,123.507564606333,129.277300626129,116.548757697239,114.267371977008,139.540076610462,147.485507252781,156.070704531513,148.69679177949,151.987478189871,151.236602563244,175.614490223765,121.211259754271
"ENSG00000168528.12",59.8421020537398,94.4579325992863,72.6114511433355,85.2288454535786,98.0554925728859,101.760161676526,90.8506909445253,92.7610128353915,85.9368587240823,109.609734836443,80.8038752905864,64.2131140049203,118.616175909053,114.068206434819,127.475203731356,91.5952743625224,96.777795068546,132.358788560188,117.849307503388,140.076687908216,157.157120305173,131.125352222387,122.930143156635,118.632296780776
"ENSG00000162517.13",1140.9894124913,1125.54083897255,1129.78495168783,1054.14624639953,1177.48990661054,1221.12194011832,1257.93264384727,1180.12621885026,1158.42885560063,1056.85435687977,1130.17686906434,1464.25358450614,1197.16738365941,1222.15935465878,1320.88592056871,1199.80740575858,1199.59452957058,1240.39093279262,1152.21586457704,1233.75236657621,1290.34267197931,1183.34597005602,1242.96033636153,1168.27022699329
"ENSG00000121753.12",5.98421020537398,2.98288208208273,6.15351280875725,3.7381072567359,17.3039104540387,29.7834619541053,16.9721070995267,30.0614393448028,27.4997947917063,23.0045122496237,24.7798550891132,23.3502232745165,18.3427076148019,40.1954632198887,37.6355363397335,30.8340527557006,31.509049557201,35.9259568949082,35.8325597138679,39.867980404646,23.780353730388,40.2225006817137,23.4152653631686,36.1054816289317
"ENSG00000134668.12",1643.66306974272,1897.11300420461,1814.05557602164,1631.31000683955,2606.29851267259,3198.41288651586,2674.60440703718,3271.54349898154,3127.24228896936,2082.58496189241,2053.49581738477,2446.90881397537,2641.34989653148,2522.53690801572,2656.34043584958,3437.08999835604,3041.74860546837,2749.28112237877,3207.41223394355,2983.63345244499,2968.40850260626,3258.02255521881,2471.28613187109,3480.31053273167
"ENSG00000184007.22",6994.54436171462,6456.94541368174,6535.03060290019,7250.43283516496,6062.13662906489,5722.56128712628,6515.29240773595,5828.48363982377,6165.11024486566,9151.73625554149,7738.85648283043,7787.29946205125,7059.49673735011,7435.07433180861,6880.01885281516,6077.02904458676,6162.26983482974,6711.53599991983,6008.72212446326,7018.91957718551,6628.51512023989,5917.53430029372,7547.52053539469,5803.95617185077
"ENSG00000121774.18",5951.29704924442,5863.35187934728,5511.08607152299,5959.29058868838,5205.18106372202,5063.1885321979,5374.16779510307,5033.14384458698,5145.89910039805,5506.19766727759,4944.11978278001,5770.42392671489,5651.99963970764,5478.53300048375,5459.58086838006,4835.50497921752,5087.58618028949,5143.0843554816,4917.81975095217,5186.06999155571,5446.73493268191,4908.75398319634,5324.04596195047,4963.21424249136
"ENSG00000121775.18",466.76839601917,433.512195929356,440.591517107019,494.177779340487,471.325560938578,434.342153497369,390.358463289114,427.731336963194,407.34071035215,427.613286522418,452.501701627284,502.029800402104,439.002135580926,410.64554316535,447.984287398764,356.405374499716,383.73521067877,333.733231155332,382.213970281257,395.447265094732,425.978510300863,359.58915609452,361.960977072315,312.05451979291
"ENSG00000025800.14",2355.78408418222,2174.52103783831,2223.87952908487,2288.46926257372,2072.34927580511,1919.37865926456,2022.67582256712,1991.78508115993,2013.50059990525,1952.67712801218,2070.73397744676,1602.40907221369,2268.38150836384,2420.41870415979,2287.26936980832,1881.78410200232,2027.83240364558,2238.75436650375,1972.38334247224,2439.48939557077,2082.33184404354,2044.91193465832,2458.60286313271,1905.8536374129
"ENSG00000084652.16",3009.06036493555,3216.54117851254,3241.67054765332,3145.24344581759,3208.63939562032,2936.15295764221,3150.82176506507,3120.37740399053,3429.74003167812,2732.12413129355,2845.37379523252,2803.97264488152,3410.52076917884,3525.25076077132,3378.6999236606,2656.26295651315,3272.43986115502,3496.16285782554,3245.63363097167,3795.00072932873,3862.75658855346,3356.16545688219,3650.83012454071,3057.36060507847
"ENSG00000160050.15",36.9026295998062,28.8345267934663,39.3824819760464,18.6905362836795,29.6638464926377,46.329829706386,31.9474957167561,27.4847445438197,30.9372691406696,27.0641320583809,18.3155450658663,23.3502232745165,30.5711793580032,26.0727328993873,36.4214867803873,44.437311324392,27.0077567633152,36.8713768131953,36.6288388186205,34.4804154850992,47.560707460776,25.7424004362968,35.122898044753,23.2106667614561
"ENSG00000160051.12",85.7736796103603,83.5206982983163,67.6886408963297,51.5858801429555,56.8557057775557,62.0488790710527,64.8933506746609,74.7241492285098,56.7183267578943,43.3026112934094,42.0180151511049,62.2672620653773,70.9251361105675,58.6636490236214,48.5619823738497,62.5749894159806,63.018099114402,57.6706150155106,71.6651194277357,64.6507790345611,41.3571369224139,58.724850995302,38.049806215149,64.4740743373781
"ENSG00000160055.20",124.671045945291,119.315283283309,174.759763768706,127.095646729021,182.10305763536,172.909543011333,177.707944924456,182.086432602806,175.311191797128,119.082181056876,120.667120433942,202.368601712476,140.627425046815,160.781852879555,139.615699324818,167.773522347194,130.53749102269,188.138563739125,203.84745081667,213.347570814051,189.208901420044,186.632403163152,173.663218110167,176.658963684416
"ENSG00000084623.11",3953.56820901707,3944.36440654072,4040.39651023001,3706.70715577932,3898.32382657414,3919.8345205153,3991.44024611222,4053.14092194641,4201.45302302038,3506.15830816324,3875.35385893652,5239.20634721964,4268.95948555157,4363.92366903495,4281.9527958142,3983.94099281743,4334.74496051208,4638.23011911631,4268.85228057879,4457.67121443298,4901.85465372911,4474.35097583383,4792.32431099518,4339.10520290554
"ENSG00000220785.7",25.9315775566206,38.7774670670754,29.5368614820348,26.9143722484985,41.1997867953302,59.5669239082106,44.9261658516883,44.662709883707,51.5621152344494,35.1833716758951,29.0893951046111,30.1607050629171,47.691039798485,47.8000103155434,46.1338832551573,53.5061503701863,54.0155135266303,49.161835750927,59.7209328564464,61.418240082833,64.1035622297415,53.8981509134964,47.806166783136,67.0530373108732
