"","F_1","F_2","F_3","F_4","F_5","F_6","F_7","F_8","F_9","F_10","F_11","F_12","F_13","F_14","F_15","F_16","F_17","F_18","F_19","F_20","F_21","F_22","F_23","F_24"
"ENSG00000133069.17",36.350855265213,21.3463704650494,17.4489163771234,24.7272578499129,20.1980491439161,37.2246996389514,33.8147017078329,22.4357570564416,24.3991652300779,37.4888074038144,20.3943001526799,17.0754518517586,30.3496016372416,38.110424184567,23.3857240429153,27.519211920836,31.5954841317297,55.6925182355428,28.4622651005102,35.7192492887404,48.3655120448311,48.4331352742467,38.5669451878923,20.0645361481603
"ENSG00000163545.11",259.504716754437,275.469828382305,292.525951028245,242.972185829579,239.491154135006,208.683922218364,222.374648519308,259.031013288007,245.153517311735,253.60075596698,247.51264276207,261.467856480054,273.146414735175,337.130675478862,264.258681684943,295.302312535125,304.853725271014,335.680931830669,348.288243993086,264.322444736679,359.58706781157,352.692574817591,340.353291283149,313.950977377097
"ENSG00000117266.15",667.442092508495,673.935410396561,642.530685416426,661.185372943325,958.926428404019,976.866360222179,877.462852791393,1064.67865304205,999.203909422236,981.324664393966,916.816493227292,995.712286105676,1030.04708587002,1461.87678410544,1131.8690436771,798.057145704245,1087.90937253578,1193.95604162499,1248.5946295408,1090.62774494954,1038.80708478898,1646.72659932439,1211.00207889982,1199.15110156064
"ENSG00000158711.14",1906.40040946451,2038.07013249639,2038.4439955863,1713.70647881571,1732.22316705681,1536.36487600763,2045.50288805518,1527.67109411589,1870.6026676393,2163.32470959659,2291.57772624658,1809.99789628642,2579.71613916554,1584.0255795688,2084.8372984259,4308.87352806629,2856.40255190908,2432.92384456364,2921.12720768395,2974.22282410912,2600.17198449712,1412.01217453381,1989.09019806554,2345.19019567027
"ENSG00000158715.6",1494.42404979209,1507.46035236516,1378.46439379275,1495.46155083604,1617.76755524128,1669.47137774691,1412.19364420509,1947.8316353547,1696.32291599589,1679.27804929439,1449.84933812688,1752.36824628673,1819.1367284383,2121.48027960756,1700.14213791994,1234.13081152672,1779.59429541959,2057.57152988026,1979.62543843812,1747.86193186236,1839.99230605336,2136.02545312062,2449.96519306086,1994.65094649358
"ENSG00000069275.13",13594.2101232101,14490.1195704419,14669.4066389322,13597.8416211173,9960.52366354265,9046.73003346637,11668.9377418895,8295.11126804981,9856.1008879405,10620.3586151041,11512.5824361878,10001.9459221676,10859.6392767439,9014.58110519566,10144.7270898167,15436.1610251336,11054.1497860876,9754.58271451575,12133.164009557,11615.8998686984,11191.358917504,7685.96600544391,8134.73291375618,8794.16816705544
"ENSG00000117280.13",2035.64789485193,1952.68465063619,1931.69768363213,1990.0067078343,2171.77118890298,1990.95742008331,2131.47246866831,2009.02006369045,2100.65193980861,2006.75380808654,2056.11626084746,1922.05554906358,1854.08475456603,2048.19100232955,1949.20009897699,1868.13111693368,1977.70652024557,1930.16535802635,1872.51744082304,1701.426907787,1977.72887296364,1805.68663304499,1940.88151658068,1875.44399643687
"ENSG00000133065.11",1715.55841932214,1760.56731645074,1846.50591543794,1718.00687148526,1826.48072972842,1692.03180177052,1883.30694596507,1946.81182821577,1889.1925078146,2047.55045143775,1990.2982921729,1870.82919350831,2439.00434975651,2088.25580724153,2176.04162219327,2412.16476798405,2643.77348302257,2725.11883749807,2676.20192642429,2996.84501532532,2655.89746576616,2126.09045101308,2653.40582892699,2476.19981404943
"ENSG00000174502.19",2.0194919591785,12.1979259800283,15.3961026856971,7.52568717171264,10.5799305039561,10.1521908106231,6.30443591162986,19.3763356396541,20.9135701972096,7.71828387725592,14.8322182928581,10.6721574073491,11.955903675277,5.86314218224108,16.3700068300407,9.52588104952017,25.6179601068079,18.3098690089456,18.7251744082304,8.33449150070609,19.977059322865,14.9025031613067,22.1759934830381,11.8026683224472
"ENSG00000276600.5",4285.36193737678,4240.81226572316,4133.34036768681,4678.82722447048,5326.51410280989,5614.16151827458,4847.53808550594,4766.57856735491,5229.55441431335,5154.71101802449,4617.45495729539,5322.20489904502,4769.48588153743,5960.86121861176,5259.44933725166,3416.61600309457,4512.17670681243,4712.50253617737,4477.56370449606,4568.4919840299,4715.63742437103,6091.3981671841,4709.98818107134,4990.1681667307
"ENSG00000285417.1",8.07796783671401,11.1814321483592,11.2904753028445,4.30039266955008,9.61811863996007,13.5362544141641,8.59695806131345,10.1980713892916,20.9135701972096,22.0522396493026,24.1023547258944,9.60494166661423,11.955903675277,9.77190363706846,24.5550102450611,12.7011747326936,14.5168440605245,15.2582241741213,16.4781534792428,13.0970580725381,15.7713626233145,19.8700042150756,23.1401671127354,12.982935154692
"ENSG00000263961.8",30.2923793876775,29.4783211184016,22.5809506056891,33.3280431890131,28.8543559198802,20.3043816212462,16.0476550477851,17.3367213617958,12.780515120517,18.7444037019072,16.6862455794654,16.0082361110237,5.51810938858939,21.4981880015506,12.8621482236034,7.40901859407124,5.97752402492184,11.443668130591,17.9761674319012,13.0970580725381,13.6685142735392,14.9025031613067,13.4984308157623,9.4421346579578
"ENSG00000196550.10",135.30596126496,150.441087087015,161.145874776963,149.438645266865,152.928086375365,145.514734952264,139.843851130699,109.11936386542,119.672096128477,93.7220185095361,164.081414864743,110.990437036431,118.639351854672,118.240034008528,159.022923491824,140.771353287354,120.404412501997,102.230101966613,140.813311549893,122.636089224675,86.2167823407859,111.7687737098,112.808314674585,119.206950056717
"ENSG00000266028.7",3382.64903162399,3295.47300227097,3139.7785410365,3265.0731343559,2955.64785805973,2878.71010541224,2941.87904858146,3047.18373112034,2716.44039561533,2828.19973502306,2816.26744835643,2911.36454072485,3113.13338006251,3039.06203112829,2916.19978815154,2790.02471628168,3211.63826539015,3198.12378689583,3204.25184473639,3245.68911870354,3016.53595775262,2888.60186276661,3117.17334481139,3049.80949452037
"ENSG00000263528.8",1969.00466019904,1869.33215643933,1956.33144792924,1966.35454815177,2106.36798215126,2154.52049425446,1824.84763114813,2296.60567686847,2010.02646895403,1700.22767696123,1667.69754430323,1866.56033054537,1773.15248353339,2027.67000469171,1803.03932370877,1181.2092501405,1564.4034305224,1891.25688638234,1611.86301306047,1788.34374772294,1675.97013477089,2091.3179436367,1919.66969672734,1907.31120090748
"ENSG00000162888.4",61.5945047549443,46.758716256775,45.1619012113782,52.6798102019885,68.2886423437165,63.1691872660993,41.2653986943046,50.9903569464581,44.1508704163314,36.3861954213493,31.5184638723235,38.4197666664569,55.1810938858939,49.8367085490492,66.6493135223087,53.9799926139476,51.2359202136158,58.744163070367,52.4304883430452,54.7695155760686,59.9311779685951,68.3031394893222,34.710250669103,60.193608444481
"ENSG00000266094.8",4739.74762819194,4756.17463837935,4668.09833430336,4512.18700852542,4886.00426909972,4938.47681876755,4894.53478957446,5002.15401644754,4904.23221124565,4821.72219932002,4776.90130394361,4723.49686849273,5436.25743265864,5109.7284118231,4950.75777988517,5413.87572981063,5805.88369220623,5294.60378842009,5374.87406213846,5925.82345700203,5755.4959333349,5013.45043851625,5907.4918291554,5510.66583975062
"ENSG00000143486.16",1103.65235569105,1067.31852325247,1114.67783444447,1148.20484276987,1119.54900969135,1032.13939908002,1038.51253380666,1058.55981020847,1006.17509948797,1095.99631057034,1049.37944421971,1018.12381666111,926.122692384919,994.77979025357,942.444678929487,698.564610298146,900.898263756078,886.502824516448,840.385827441381,944.178822865705,913.687607977353,967.420830221491,823.4042797615,871.036922196607
"ENSG00000143479.17",186.803006224011,161.622519235374,169.357129542668,177.391197618941,208.713174487134,184.995476993577,223.52090959415,215.179306314053,256.772167421295,215.009336580701,252.147710978588,219.846442591392,256.592086569406,164.16798110275,219.825806003404,277.308981663809,319.370569331538,282.277147221244,322.072999821563,294.088485810629,290.193072268987,230.988799000253,331.675728615874,308.049643215873
"ENSG00000162889.11",4809.4201007836,4834.44466341786,4796.3991900175,4915.34882129574,4618.62057090883,5116.70416855404,4645.79613633379,5860.8316274259,4872.86185594983,4916.54682981202,4735.18568999495,4833.42008978843,5937.48570212218,5919.81922333608,5276.98863028384,4805.27777386906,6367.77095054888,6598.41904409876,5958.35049669892,6506.85657876554,6270.69377902984,6169.63630878096,7391.35504525955,6234.16940791664
"ENSG00000136634.7",2.0194919591785,0,0,2.15019633477504,1.92362372799201,16.9203180177052,2.29252214968359,2.03961427785833,4.64746004382435,1.10261198246513,5.56208185982179,4.26886296293966,1.83936979619646,5.86314218224108,3.5078586064373,5.29215613862232,3.41572801424105,1.52582241741213,2.24702092898765,5.95320821479007,5.25712087443816,0,7.71338903757845,11.8026683224472
"ENSG00000162892.16",21.2046655713743,26.4288396233945,22.5809506056891,39.7786321933382,36.5488508318483,30.4565724318693,40.6922681568837,40.7922855571665,31.3703552958144,45.2070912810704,28.7374229424126,39.4869824071918,39.5464506182239,49.8367085490492,45.6021618836849,15.8764684158669,45.2583961886939,31.2793595569487,37.4503488164608,30.9566827169083,44.1598153452806,45.9493847473622,44.3519869660761,42.4896059608101
"ENSG00000162894.12",4301.51787305021,4210.31745077309,4255.48278232668,4222.98560149818,4284.87185410221,4208.64710160387,4125.39360835561,4898.13368827677,4138.56316902559,4267.10837214006,3926.82979303418,4231.51041201394,4205.71903900321,5161.51950109956,4115.8874315531,3989.2272972935,4379.81724626059,4443.95779071283,4070.85291634929,4273.21285657631,4373.92456753255,4853.2485295322,5306.81165785398,4377.60968079568
"ENSG00000162896.6",1188.47101797655,1270.61728958628,1293.27262559856,1195.50916213492,1075.30566394754,1034.39544148238,1083.78984626292,966.777167704846,1081.69632520012,1291.15863146667,959.459120819259,1232.63418054883,1236.05650304402,1413.99445628381,1134.20761608139,1111.35278911069,1273.21261730835,1271.0100737043,1283.79795742828,1458.53601262357,1355.28576143016,1143.76711763029,981.528755031858,963.097735111695
"ENSG00000162897.16",104.003835897693,107.748346156916,127.274448868429,109.660013073527,102.913869447573,85.7296112897062,104.882888348024,106.059942448633,102.244120964136,106.953362299118,87.1392824705414,102.452711110552,84.6110106250373,103.582178552926,98.2200409802443,80.4407733070592,85.3932003560263,75.5282096619005,66.6616208933003,92.870048150725,98.8338724394375,104.317522129147,92.5606684509414,99.1424139085569
"ENSG00000123836.15",256.47547881567,217.529679977171,251.469677199719,267.699443679492,205.827738895146,215.452049425446,225.240301206412,199.882199230116,239.344192256954,211.701500633305,240.096533615641,260.400640739319,246.475552690326,168.076742557578,256.073678269923,272.016825525187,298.022269242532,249.471965246883,330.312076561185,255.987953235973,295.450193143425,149.025031613067,232.365844757051,266.740304087308
"ENSG00000180667.10",780.533642222491,861.98676925533,867.313784627603,766.544993347301,721.358897997005,683.580847915289,782.896314116945,591.488140578914,793.553802483008,796.085851339825,876.027892921932,786.538000921632,869.102228702828,514.002131309801,738.988879756124,1331.50648447737,922.246563845084,781.221077715011,994.6812645652,901.315723719216,925.253273901117,496.750105376889,698.06170790085,771.89450828805
"ENSG00000196352.16",1198.56847777244,1267.56780809127,1293.27262559856,1282.59211369331,1534.08992307363,1625.47855090088,1586.42532758104,1552.14646545019,1635.90593542617,1690.30416911905,1902.23199605905,1689.40251758337,1614.96668106049,1568.39053374949,1582.04423150322,2319.0228199443,1674.56065898168,1469.36698796788,1511.49607823236,1710.95204093067,1586.59907990544,1657.90347669537,1971.73507273099,1751.51597905117
"ENSG00000203710.11",38.3703472243915,39.6432594350918,45.1619012113782,39.7786321933382,66.3650186157245,42.8648056448531,51.5817483678807,36.7130570014499,63.9025756025848,54.0279871407914,71.3800505343796,73.6378861107091,96.5669143003143,70.3577061868929,99.3893271823901,62.4474424357433,80.2696083346647,57.981251861661,79.394739490897,73.8197818633968,72.5482680672467,64.5775136989955,80.0264112648765,70.8160099346835
"ENSG00000117335.20",4899.28749296705,5226.81128244211,4993.46930439443,5240.02846784677,4940.82754534749,4851.61918627666,5025.20855210642,3989.48552749088,4674.18293907634,4638.68861023081,5385.0222539508,4855.83162034386,4121.10802837817,3739.7075219061,4636.21979150796,5979.07800541549,3907.59284829176,3546.7742092745,4514.26504633619,3512.39284672614,3808.25836144301,3367.96571445531,3292.6529454163,3670.62984828109
"ENSG00000203709.12",20.194919591785,15.2474074750353,8.21125476570512,19.3517670129754,17.3126135519281,20.3043816212462,14.3282634355224,11.2178785282208,16.2661101533852,3.30783594739539,8.34312278973269,10.6721574073491,11.955903675277,10.7490940007753,14.0314344257492,12.7011747326936,10.2471840427232,3.81455604353033,5.99205581063373,13.0970580725381,10.5142417488763,19.8700042150756,10.6059099266704,20.0645361481603
"ENSG00000076356.7",47.4580610406948,37.6102717717538,47.2147149028044,59.1303992063136,81.7540084396606,80.0895052838045,61.3249675040359,113.198592421137,80.1686857559701,48.5149272284658,70.453036891076,92.8477694439376,97.4865991984125,72.3120869143066,79.5114617459121,66.6811673466412,77.7078123239839,90.0235226273157,95.1238859938105,82.1542733641029,80.9596614663477,86.9312684409555,113.772488304282,100.322680740802
"ENSG00000196878.15",559.399272692445,558.055113586293,576.840647290785,598.829679234848,507.836664189892,506.481519329975,475.698346059344,549.676047882819,465.907869393391,475.225764442471,435.696412352707,474.911004627037,476.396777214884,549.180984403248,457.190905038994,250.848200970698,525.168182189562,563.791383233782,453.149220679176,477.447298826163,473.140878699435,591.132625398498,498.477766553508,495.712069542784
"ENSG00000123689.6",513.960703610929,517.395360319532,558.365324067948,532.173592856822,543.423703157744,670.044593501125,551.351576998902,666.953868859672,677.367301387399,638.412337847311,509.857503816997,632.858934255804,600.554238458145,739.733105326083,627.906690552276,257.198788337045,570.426578378256,595.833653999437,494.344604377283,634.611995696621,559.357661040221,900.359565995611,715.416833235402,652.687558231333
"ENSG00000117594.10",30.2923793876775,32.5278026134087,40.0298669828125,44.0790248628883,36.5488508318483,53.0169964554762,53.8742705175643,44.8715141128832,76.6830907231018,71.6697788602335,63.036927744647,50.159139814541,45.0645600068133,56.6770410949971,66.6493135223087,92.0835168120283,38.4269401602118,38.9084716440093,62.167579035325,44.0537407894465,51.519784569494,53.4006363280155,44.3519869660761,49.5712069542784
"ENSG00000009790.15",1140.00321095626,1060.20306643079,1053.09342370168,1265.39054301511,1010.8642690598,1106.58879835792,913.570076648909,1038.16366742989,895.797923447144,786.162343497638,769.421323942014,878.318554624835,756.900671134844,836.47495133306,810.315338087016,509.105420535467,713.03322297282,752.23045178418,713.803648441744,660.806111841697,726.534104847354,810.944547027771,814.726717094224,841.530251390489
"ENSG00000162757.4",189.832244162779,174.836939047072,192.96448699407,150.513743434253,194.285996527193,207.555901017183,232.690998192884,195.802970674399,235.858597224086,209.496276668375,190.964810520548,193.16604907302,180.258240027253,189.574930559128,224.502950811987,196.86820835675,159.685284665769,176.995400419807,177.514653390024,222.649987233148,210.284834977527,161.443784247489,176.443774234607,217.169097133029
"ENSG00000117595.12",19.1851736121958,27.4453334550636,25.6601711428285,23.6521596825254,17.3126135519281,22.5604240236069,18.9133077348896,22.4357570564416,25.5610302410339,18.7444037019072,24.1023547258944,20.2770990739634,25.7511771467505,13.6806650918958,32.7400136600814,39.1619554258051,26.4718921103682,30.5164483482426,26.9642511478518,32.1473243598664,34.6969977712919,28.5631310591711,26.9968616315246,30.6869376383628
"ENSG00000117597.18",818.903989446883,779.650768890139,856.023309324759,839.651668729653,907.950399612231,818.94339205693,938.214689758008,881.113368034797,830.733482833603,983.529888358897,1030.83917135364,919.939968513497,1086.14786465401,811.068001876682,951.798968546653,1464.86881917066,1093.03296455714,1046.71417834472,1166.95286912092,1160.87560188406,1056.68129576207,786.107041758926,1013.34648481187,930.050263808843
"ENSG00000054392.13",93.9063761018003,93.5174325135499,104.69349826274,95.6837368974892,123.111918591489,93.6257596979686,118.064890708705,111.158978143279,111.539041051784,93.7220185095361,90.8473370437559,100.318279629082,84.6110106250373,96.7418460069778,104.066471990973,109.01841645562,92.2246563845084,102.993013175319,122.837144117992,84.5355566500189,88.3196306905612,85.6893931775133,99.3098838588226,103.863481237536
"ENSG00000117625.14",736.104819120564,763.386867583435,712.326350924919,720.315772149638,670.382869205217,674.556678305846,675.147773081816,581.290069189623,639.025756025848,727.723908426986,757.370146579067,677.681995366671,649.297538057351,603.903644770831,673.508852435961,909.192424615314,612.269246552709,530.986201259421,688.33741124655,613.180446123377,636.111625807018,566.295120129653,535.116364482005,633.803288915417
"ENSG00000082512.15",59.5750127957658,51.8411854151201,47.2147149028044,63.4307918758636,43.2815338798203,60.9131448637386,37.8266154697792,27.5347927510874,46.4746004382435,41.899255333675,51.9127640250034,53.3607870367457,34.9480261277328,37.1332338208602,65.4800273201629,59.2721487525699,29.0336881210489,32.0422707656547,44.1914116034238,27.3847577880343,37.8512702959548,29.8050063226133,23.1401671127354,36.5882717995865
"ENSG00000153363.13",275.660652427866,247.008001095572,277.129848342548,296.727094198955,351.061330358543,283.133321496267,345.02458352738,231.49622053692,349.721368297783,380.40113395047,397.688852977258,325.500800924149,294.299167391434,313.678106749898,325.061564196523,453.00856546607,362.921101513112,296.009548977953,359.523348638024,345.286076457824,331.198615089604,353.934450081033,283.467047131008,309.229910048118
"ENSG00000170385.10",3140.30999652257,3236.51636003416,3190.07247647644,2859.7611252508,1452.33591463397,1252.10353331018,1733.71987569821,1310.45217352397,1344.27781767619,1447.72953297672,1439.65218805054,1296.66712499292,1202.94784671249,867.745042971679,1334.15555664832,1926.34483445852,1134.02170072803,1261.85513919983,1553.4404689068,1145.39726052561,1302.71455268578,801.009544920233,1013.34648481187,1078.76388467168
"ENSG00000117650.13",240.319543142242,253.106964085586,249.416863508293,254.798265670842,118.302859271509,119.570247325117,137.551328981015,96.8816781982705,112.700906062741,93.7220185095361,106.606568979918,108.856005554961,74.4944767459567,83.0611809150819,87.6964651609324,125.953316099211,57.2134442385376,85.4460553750793,92.1278580884937,71.4384985774808,93.5767515649993,68.3031394893222,31.8177297800111,56.6528079477468
"ENSG00000123684.13",2896.96121544156,2818.7373952182,2895.49371175677,2673.76914229276,2394.91154135006,2196.25727869813,2801.46206691334,2080.40656341549,2377.17581241616,2461.02994486217,2760.64662975822,2418.31086850532,2816.07515797678,1866.43359468008,2648.43324786016,4047.44101481835,2901.66094809777,2572.53659575685,2953.3345076661,3174.25062012606,2931.37059958672,1680.25723143733,2420.07581054024,2611.93049975758
"ENSG00000143493.13",1013.78496350761,1225.89156099284,1196.79038210152,1052.52110587238,1023.36782329175,1010.70699625759,1074.04662712676,810.746675448684,1054.97342994813,1150.02429771113,1125.39456297061,983.972912957591,891.174666257186,953.737794977882,1033.64900269686,1142.0472947147,878.696031663511,771.303232001832,981.199138991274,901.315723719216,918.944728851791,875.522060726766,787.7298554627,835.628917229265
"ENSG00000143476.18",1701.42197560789,1836.80435382592,1727.44272133521,1596.52077857047,1786.08463144059,1520.5725791911,1933.7424332581,1345.12561624757,1863.63147757357,1951.62320896328,2116.37214766219,1666.99098702794,1655.43281657682,1803.89341140284,1794.85432029375,2652.4286566775,1563.54949851884,1631.86707542227,1832.07106410126,1797.8688808666,1657.04449962291,1480.31531402313,1236.07059327195,1371.47005906837
"ENSG00000220749.4",33.3216173264453,29.4783211184016,34.8978327542468,34.4031413564006,50.0142169277924,24.8164664259676,43.5579208439881,42.8318998350248,52.283925493024,35.2835834388842,39.8615866620562,32.0164722220474,60.6992032744833,31.2700916386191,42.0943032772476,24.3439182376627,32.44941613529,32.0422707656547,14.2311325502551,27.3847577880343,45.2112395201682,36.0143826398244,27.9610352612219,40.1290722963206
"ENSG00000066027.12",2079.06697197427,2084.82884875316,2187.2729882147,1972.8051371561,1884.18944156818,1863.49102434993,2045.50288805518,1868.28667851823,1914.75353805563,2077.32097496431,2095.05083386621,2006.36559258164,1909.26584845193,1724.74099194258,2020.52655730788,2657.72081281613,1917.93127999635,1815.72867672044,2043.2910314261,2000.27796016946,1999.80878063628,1815.62163515253,1896.5295296146,1904.95066724299
"ENSG00000065600.13",952.190458752664,904.679510185429,951.479145976081,1001.99149200517,845.43262845249,852.784028092341,788.054488953733,881.113368034797,816.79110270213,718.903012567265,815.772006107196,870.848044439691,665.851866223119,899.992324974005,756.52817278831,743.018721862573,665.213030773445,744.60133969712,660.624153122369,636.993278982537,679.220016977411,777.413914914831,644.067984637801,592.493949786852
"ENSG00000117691.10",1140.00321095626,1144.57205445932,1246.05791069575,1071.87287288536,1065.68754530758,1201.34257925707,1185.80708192383,1291.07583788432,1254.81421183258,1115.84332625471,960.386134462562,1081.08954536447,1235.13681814592,1246.89490408994,1052.35758193119,768.42107132796,1199.77446500217,1240.49362535606,845.628876275686,1221.59832567492,1274.32609996381,1413.25404979725,1221.60798882649,1295.93298180471
"ENSG00000260805.2",25.2436494897313,18.2968889700424,29.7657985256811,13.9762761760378,16.3508016879321,20.3043816212462,16.620785585206,40.7922855571665,15.1042451424291,15.4365677545118,22.2483274392872,14.9410203702888,22.9921224524558,23.4525687289643,33.9092998622272,4.23372491089785,17.0786400712053,19.8356914263577,20.9721953372181,34.5286076457824,19.977059322865,42.2237589570355,22.1759934830381,18.8842693159156
"ENSG00000162772.17",1626.70077311828,1765.64978560909,1717.17865287808,1673.92784662237,2918.13719536389,2834.71727856621,3062.80959197727,2721.86525380194,3339.2000414878,3272.55236395651,3343.7382113962,3114.13553146448,2740.66099633273,3254.0439111438,3042.48269798328,2618.55885739032,2700.13299525755,3139.37962382546,2966.81663324003,3006.37014846898,2918.75350948807,3529.40949870279,2861.66733294161,2882.21160434162
"ENSG00000123685.9",21.2046655713743,16.2639013067043,21.5545437599759,12.9011780086502,19.2362372799201,41.7367844436728,31.5221795581493,33.6536355846624,30.2084902848583,46.3097032635355,35.226518445538,24.545962036903,41.3858204144204,34.2016627297396,33.9092998622272,30.6945056040094,40.9887361708926,40.4342940614215,39.6973697454485,55.9601572190266,42.0569669955053,67.06126422588,33.7460770394057,27.1461371416287
"ENSG00000117697.15",742.163294998099,763.386867583435,745.17136998774,714.9402813127,805.998342028654,742.237950376667,859.122675593924,798.508989781534,718.032576770862,767.417939795731,864.903729202288,791.874079625307,623.546360910601,602.926454407124,783.421755437663,918.718305664834,652.404050720041,666.784396409101,668.114222885661,611.989804480419,705.505621349602,578.713872764075,574.647483299595,650.327024566843
"ENSG00000203705.11",342.303887080756,327.311013797425,347.951920696754,301.027486868505,332.786904942618,310.205830324595,327.830667404753,309.001563095536,340.426448210134,351.733222406377,296.644365857162,350.046762961052,336.604672703953,342.016627297396,300.506553951462,455.125427921519,321.078433338659,292.194992934423,322.822006797892,335.76094331416,340.661432663593,271.970682693847,250.6851437213,339.916847686481
"ENSG00000198468.9",42.4093311427485,31.5113087817397,32.8450190628205,34.4031413564006,17.3126135519281,31.5845936330497,28.6565268710448,23.4555641953707,41.8271403944192,28.6679115440934,43.5696412352707,25.613177777638,24.8314922486522,50.813898912756,29.2321550536441,41.2788178812541,35.8651441495311,31.2793595569487,26.2152441715226,44.0537407894465,32.5941494215166,34.7725073763822,23.1401671127354,35.4080049673417
"ENSG00000162769.13",505.882735774215,437.092347617679,454.698232650921,439.715150461495,395.304676102359,395.935441614301,425.262858766305,387.526712793082,345.073908253958,407.966433512098,424.572248633063,425.819080553231,382.588917608864,329.313152569207,436.143753400371,506.988558080018,401.348041673324,367.723202596324,360.272355614353,410.771366820515,397.438338107525,253.342553742213,340.353291283149,305.689109551384
"ENSG00000174606.14",883.527732140595,868.085732245344,957.63758705036,869.754417416503,938.728379260103,797.510989234504,981.772610601996,771.994004169376,974.804744192158,991.248172236153,1003.02876205453,928.477694439376,1085.22817975591,858.950329698318,992.723985621755,1569.65351071538,1233.93174514458,1031.4559541706,1345.21652948727,1214.45447581717,1161.82371325083,783.623291232042,902.466517396679,1048.07694703332
"ENSG00000136643.12",457.414928753931,420.828446310975,409.536331439543,405.312009105095,451.089764214127,453.464522874499,463.089474236084,406.903048432736,481.012114535821,411.274269459494,524.689722109856,432.22237499764,409.259779653713,372.309528572308,451.344474028266,577.903450337557,367.190761530913,444.777234675636,399.220718383473,417.915216678263,364.844188686009,327.855069548747,362.529284766187,381.226186815046
"ENSG00000143499.14",361.489060692952,355.772841084157,384.902567142428,335.430628224906,279.887252422838,233.500388644331,295.162226771762,266.169663260511,302.084902848583,220.522396493026,272.542011131268,229.451384258007,217.045635951183,235.50287765335,243.211530046319,264.607806931116,202.381884843782,258.626899751356,220.20805104079,246.462820092309,216.593380026852,253.342553742213,178.372121494002,180.580825333443
"ENSG00000152104.12",545.262828978196,506.213928171172,540.916407690825,489.169666161321,503.989416733908,464.744734886302,520.402527978174,515.002605159227,483.335844557733,559.024275109821,540.448954046017,545.347243515541,705.398316841343,427.032188939892,671.17028003167,889.082231288549,811.23540338225,707.218690470523,724.289746110353,787.014125995247,743.356891645556,363.869452188571,753.983778423294,651.507291399088
"ENSG00000117724.13",1774.12368613831,1820.54045251922,1767.47258831803,1658.87647227894,1181.1049689871,1018.60314466585,1066.59593014029,820.944746837976,968.995419137377,1019.91608378025,1122.6135220407,1006.38444351302,932.560486671606,632.24216531833,1021.9561406754,1247.89041748714,867.594915617227,831.573217489611,910.043476239998,938.225614650915,887.402003605162,510.410733274753,569.826615151108,709.34036617908
"ENSG00000136636.13",851.215860793739,934.15783130383,839.600799793349,770.845386016851,709.817155629053,653.12427548342,721.571346612909,613.923897635356,671.557976332619,648.335845689497,678.573986898258,652.068817589033,688.843988675575,498.367085490492,603.351680307215,831.926944991428,646.426526695119,636.267948060859,648.640041501102,642.946487197327,634.008777457243,514.13635906508,546.686448038373,566.528079477468
"ENSG00000042781.14",1.00974597958925,0,3.07922053713942,0,13.4653660959441,9.02416960944276,12.6088718232597,12.23768566715,6.97119006573653,14.3339557720467,18.5402728660726,18.1426675924936,13.7952734714735,13.6806650918958,16.3700068300407,21.1686245544893,15.3707760640847,17.5469578002395,14.2311325502551,20.2409079302862,22.0799076726403,16.1443784247489,26.0326880018273,12.982935154692
"ENSG00000196482.18",1.00974597958925,0,3.07922053713942,0,2.88543559198802,3.38406360354103,6.87756644905076,6.11884283357498,16.2661101533852,11.0261198246513,6.48909550312542,4.26886296293966,11.955903675277,4.88595181853423,11.6928620214577,14.8180371881425,14.5168440605245,7.62911208706065,20.2231883608889,5.95320821479007,19.977059322865,7.45125158065333,4.82086814848653,23.6053366448945
"ENSG00000092978.11",600.798857855604,546.873681437933,548.101255610817,612.805955410886,658.841126837265,645.228127075157,662.538901258556,522.141255131731,607.655400730034,571.153006916938,715.654532630404,611.514619441106,637.341634382074,465.142613124459,643.107411180171,903.900268476692,607.145654531347,585.915808286258,652.385076382748,666.759320056487,605.620324735277,558.843868549,538.008885371097,577.15048096767
"ENSG00000067533.6",637.149713120817,669.869435069885,614.817700582171,694.513416132338,617.483216685436,595.595194223222,656.807595884347,623.102161885718,726.165631847555,714.492564637405,857.487620055859,667.009837959322,599.634553560047,536.477509675059,667.662421425232,818.16733903101,584.08949043522,621.772635095443,620.177776400591,616.752371052251,596.157507161288,525.31323643606,521.617933666243,572.429413638691
"ENSG00000092969.12",155.500880856745,160.606025403705,134.459296788421,118.260798412627,141.386344007413,85.7296112897062,166.20785585206,88.7232210868372,135.938206281862,189.649260984003,203.015987883495,133.401967591864,197.73225309112,118.240034008528,174.223644119719,414.90504126799,180.179652751216,227.347540194407,250.168330093958,264.322444736679,200.822017403538,130.396902661433,177.407947864304,195.924294152624
"ENSG00000228063.2",21.2046655713743,19.3133828017114,28.7393916799679,21.5019633477504,31.7397915118682,27.0725088283283,20.0595688097314,23.4555641953707,34.8559503286826,25.360075596698,27.810409299109,23.4787462961681,38.6267657201257,24.4297590926712,44.4328756815391,58.2137175248455,19.6404360818861,21.3615138437698,35.9523348638024,32.1473243598664,33.6455735964042,21.1118794785178,31.8177297800111,31.8672044706076
